logon_frequency_daily,logoff_frequency_daily,failed_logon_ratio,after_hours_activity_ratio,weekend_activity_ratio,remote_logon_count,resource_access_count,file_copy_to_usb_bytes,email_sent_count,email_attachment_size,email_external_recipient_ratio,web_uncategorized_visits,web_download_bytes,privilege_escalation_attempts,unusual_machine_access_pattern,off_baseline_app_usage,sentiment_negative_score,concurrent_logon_count,geo_velocity_anomaly_score,Label,Attack_Type
0.6947,1.0972,0.048,0.7215,1.2614,0.2161,0.7455,787.2357,1.1704,0.6571,0.7219,1.6873,3425.0545,0.1624,1.0271,1.1651,0.7464,1.0,1.0995,0,Benign
1.3039,0.695,0.0989,0.987,1.025,1.9234,0.7223,514.5772,0.4535,1.4081,0.7903,1.4148,14876.0063,0.1906,0.2984,0.3304,1.1465,1.0,0.8786,0,Benign
1.4531,0.3839,0.0448,1.0864,0.5758,0.4221,0.6033,6.4618,1.4353,1.2114,0.7907,1.5739,7049.3957,0.1161,0.8836,1.0253,1.5604,1.0,1.1193,0,Benign
0.6063,1.9753,1.4136,1.0578,0.8763,0.6479,0.7623,0.5899,1.1031,1.3228,1.0822,0.7814,1765.9345,0.7479,7.4264,6.28,4.4031,1.0991,0.4489,1,InsiderThreat_Sabotage
0.9473,1.4637,0.5477,0.633,1.0933,1.4362,1.3944,322.3233,0.1324,1.9868,0.5563,0.2563,306.7699,0.4112,10.6241,10.4888,0.7441,0.1863,12.0341,1,ZeroDay_AccountTakeover
1.5015,0.7684,0.0356,0.2129,0.4884,1.7297,0.5364,1010.4249,0.4442,1.1263,0.8713,1.2137,50268.9632,0.0234,0.6209,0.4827,1.6035,1.0,1.3496,0,Benign
0.4912,0.5917,0.0884,1.5934,0.632,1.7483,0.7177,375.0863,1.0368,0.7079,1.075,1.2231,8212.6479,0.112,0.4621,0.5655,1.0631,1.0,0.995,0,Benign
1.0982,0.6734,0.1419,1.2494,0.4755,0.5019,1.294,1741.1405,0.9362,0.1818,1.5504,2.0539,14967.5209,0.0794,0.8768,1.1283,0.5696,1.0,1.155,0,Benign
1.1345,1.1731,0.1361,0.942,0.9542,0.7204,0.7633,19.0801,1.1455,0.5931,0.1244,1.382,161606.0957,0.168,1.345,0.534,1.7244,1.0,1.2963,0,Benign
0.9592,0.4064,0.0445,0.9666,0.7018,1.962,1.4173,7470.5074,1.1638,1.7912,0.8392,0.1361,69.8086,0.2328,1.7149,0.544,1.1412,1.0,0.6597,0,Benign
0.6659,1.6315,0.0052,0.0566,0.936,1.3136,1.0034,135.9909,0.3393,1.3551,0.4705,1.7981,24315.0343,0.0652,0.5737,1.7838,1.3089,1.0,0.3289,0,Benign
2.3274,1.548,0.1226,2.1704,0.8994,0.7566,0.798,23.6994,1.0268,1.1229,0.8796,0.7715,13292.9106,0.1154,1.3746,1.0405,0.7077,1.0,0.6336,0,Benign
0.8632,0.5791,0.0518,0.6623,0.9672,0.6509,1.3787,94.3759,0.8068,1.8091,0.9597,1.2826,16222.6083,0.0823,1.4149,0.6882,0.7408,1.0,0.617,0,Benign
1.9149,1.377,0.0287,0.6933,0.9515,0.4253,1.3866,1771.9581,0.7729,0.4011,1.4428,1.9424,6701.443,0.1448,0.8369,0.4415,0.8367,1.0,0.0579,0,Benign
0.8942,0.9138,0.1338,1.2607,1.1604,0.9703,1.1088,404.4556,1.2081,0.5751,0.7271,0.4348,30890.2357,0.0961,1.6288,0.7555,1.4029,1.0,0.0522,0,Benign
0.4243,0.4933,0.6239,1.7282,1.6404,1.7876,0.6656,152.1914,0.0364,1.4662,0.7729,1.1211,43898.2355,2.3386,1.0471,5.6547,1.4591,1.7922,1.6167,1,PrivilegeAbuse
1.0415,0.4871,0.0336,1.4742,0.8469,0.1184,0.8429,2150.1542,0.3682,1.2073,1.168,1.5969,126.2177,0.1688,0.6893,0.0896,1.6219,1.0,1.2642,0,Benign
0.6612,1.5049,0.1464,0.2352,0.22,1.4141,1.7038,65.1992,1.6909,1.3371,0.7101,1.0021,23821.1314,0.1741,0.8722,1.7741,0.0269,1.0,0.1684,0,Benign
1.2662,0.6261,0.074,0.7439,0.9442,1.6766,1.0161,27.3156,1.4543,0.8089,1.6371,0.4473,189409.0418,0.1561,0.1916,1.155,1.6475,1.0,1.4169,0,Benign
0.5328,1.6451,0.722,1.2692,1.0281,1.7121,2.3698,1503.9559,1.5827,45.6665,1.0617,1.1826,2203.4578,0.5694,1.0241,0.7592,1.2858,1.0316,1.7189,1,InsiderThreat_IPTheft
1.7011,0.8707,0.0873,0.5582,0.5236,1.212,1.0158,48.4401,1.3241,0.5641,1.099,0.7294,2627.2286,0.145,0.7399,1.2183,0.5552,1.0,1.6827,0,Benign
0.5468,0.0984,0.1291,0.8516,0.5034,0.6856,0.8865,51.2362,1.1193,1.2728,0.7905,1.263,5515.8004,0.0931,0.4244,0.5617,1.1959,1.0,1.3456,0,Benign
0.7714,1.69,0.9991,0.738,1.265,0.694,1.1106,72055.7196,1.0754,21.6472,2.0815,1.4102,29330.8753,0.9754,0.6315,1.4027,1.1088,0.8481,1.1633,1,InsiderThreat_IPTheft
1.1982,1.3566,0.1524,0.703,0.779,1.8445,0.5184,212.0394,0.0906,1.1866,1.699,0.6341,45598.7109,0.1222,1.3552,0.428,0.4661,1.0,0.4716,0,Benign
2.1886,1.3701,0.122,1.1576,2.0211,0.3967,1.3441,65.1955,0.8324,1.6557,0.7455,1.0416,977.5754,0.1936,0.7172,0.8502,1.2606,1.0,1.1685,0,Benign
1.3355,0.7411,1.3668,1.1409,1.263,13.7342,1.604,102.463,1.0676,0.6788,1.4471,1.1165,12871.843,1.4038,0.5141,0.8561,1.4715,4.9008,10.9214,1,CompromisedAccount_StolenCreds
1.6223,1.0753,0.0304,1.4073,1.6276,2.3737,0.3098,57.0745,0.8468,1.2428,0.7434,0.9459,6704.1801,0.1189,1.8348,0.8412,1.5631,1.0,0.7032,0,Benign
1.5806,0.6142,1.0947,1.515,0.1385,32.8346,1.2064,128.972,1.6173,0.7482,1.0299,0.4343,7346.8992,0.9947,1.2579,0.7371,1.6118,6.5532,10.2357,1,CompromisedAccount_StolenCreds
0.2704,0.9229,1.25,1.2498,1.3208,1.2751,0.5894,45.749,1.0462,1.3339,1.4891,1.3333,123273.6642,0.6246,9.1542,4.8264,5.5719,0.6525,0.0189,1,InsiderThreat_Sabotage
2.1954,1.4399,0.0907,0.8868,1.1464,1.5832,0.841,6.3975,0.9621,0.5354,1.0065,0.9274,1879.9263,0.1261,1.3006,1.6637,1.7877,1.0,0.0812,0,Benign
0.1948,0.1551,0.1082,0.6718,1.2061,0.6055,0.9671,30.2693,1.3158,2.1935,0.351,0.8977,193775.8755,0.1449,1.0048,1.7127,0.5608,1.0,2.6123,0,Benign
1.4888,0.5184,0.125,1.1367,1.4473,1.4389,0.0034,143.7192,0.3287,0.9916,0.5962,1.0624,66395.2529,0.0157,1.0958,1.8019,0.7375,1.0,0.9965,0,Benign
0.9187,0.0806,0.0716,0.1152,1.7573,1.2357,0.9298,84.1445,0.4831,0.273,0.5058,0.3728,27351.6526,0.1453,0.4009,0.1499,1.2605,1.0,0.535,0,Benign
1.0939,1.7137,0.0828,1.0942,0.8996,0.635,0.8981,5950.6312,1.0827,1.7757,0.7313,0.8505,4078.3074,0.0414,0.5075,0.4067,1.3986,1.0,0.8999,0,Benign
0.1327,1.9332,0.0679,1.9558,0.8903,2.1211,0.5956,97.7258,0.493,1.7492,0.5361,1.5298,61265.5596,0.1404,0.7137,0.1403,0.7585,1.0,0.8429,0,Benign
0.7577,0.3643,0.1433,1.0406,1.0331,0.2507,0.7779,49.8118,0.5954,1.0734,1.4447,0.6865,2207.7499,0.0935,0.6124,1.5685,0.5424,1.0,0.9505,0,Benign
1.3122,1.2007,0.4138,0.4978,1.1407,0.4518,0.4316,230.9911,0.4,1.0826,0.7908,0.7256,46754.37,0.9527,8.8772,9.9998,1.0,0.6228,15.4681,1,ZeroDay_AccountTakeover
0.8744,1.1824,1.4611,0.9067,1.0853,1.0171,0.8469,65.5573,0.2343,1.8302,0.8491,1.1557,47519.9844,0.8683,10.5188,6.2158,0.4075,0.3083,15.7349,1,ZeroDay_AccountTakeover
1.2091,0.4549,0.0759,1.4126,1.2924,0.9123,0.1663,397.1929,2.2182,0.6373,0.5681,1.6566,1971927.7401,0.0966,0.2893,1.7816,0.7906,1.0,0.7697,0,Benign
1.3102,1.2095,0.0447,0.945,0.9393,1.1856,0.9104,1871.7776,1.4982,1.7315,2.4156,1.3455,8588.169,0.1825,0.0616,1.1769,1.6208,1.0,1.7669,0,Benign
0.8899,0.1871,0.1831,0.3458,1.0927,1.2415,1.1615,1150.8414,0.726,0.9905,1.5146,0.7195,3014.4715,0.1427,1.1087,1.2994,0.7818,1.0,1.2811,0,Benign
0.681,0.2593,0.0115,0.1277,1.3317,1.7498,1.1688,16.4041,0.2621,0.7978,0.6807,0.7157,59985.8041,0.0683,0.4936,1.172,0.4892,1.0,0.865,0,Benign
0.67,0.7187,0.0684,1.6574,0.739,1.3034,0.6322,84.3509,0.3115,0.6282,0.8868,0.6475,1768.7274,0.1609,0.559,1.0109,0.5843,1.0,1.0252,0,Benign
1.3919,1.0843,0.1319,0.2755,0.7815,0.976,1.82,239.1747,1.033,1.0884,0.2454,2.1943,14820.5412,0.104,1.1632,1.4731,0.9593,1.0,0.4683,0,Benign
0.7853,1.3489,0.076,0.3854,0.5478,0.2878,0.9249,337.5898,0.1819,1.1551,0.6553,1.2561,23965.0422,0.076,1.7468,1.5828,1.2182,1.0,0.3308,0,Benign
0.2662,0.4644,0.0645,0.1267,1.1915,1.7002,1.0069,27.9568,0.7618,0.3305,1.5665,0.4787,224659.1245,0.0813,0.3603,1.3784,1.0502,1.0,1.3021,0,Benign
0.1711,0.6355,0.0547,1.8274,1.0161,0.4682,2.0047,398.0185,0.1703,0.8808,0.1694,1.3393,40053.1769,0.0404,1.2851,0.9019,0.6281,1.0,0.1698,0,Benign
0.465,0.9059,0.1404,2.0587,0.7583,0.1684,0.1389,9.1822,0.943,0.8721,1.1516,0.7831,4140.573,0.0467,1.0923,0.5297,1.0079,1.0,1.8731,0,Benign
0.9227,0.7326,0.0989,0.0779,1.6003,0.5297,0.9811,522.1408,1.3739,1.0959,0.8392,0.9033,29304.7862,0.0778,1.8608,1.535,1.1078,1.0,0.616,0,Benign
1.3152,0.6795,0.1153,1.1806,1.5991,1.6346,0.4441,22.245,0.7346,0.8335,1.13,0.989,3440.0171,0.1285,1.393,1.1644,0.9488,1.0,0.5144,0,Benign
0.6718,0.6531,0.1019,0.67,0.5036,0.2583,0.7023,428.6671,1.7741,1.3725,1.8834,1.5308,204546.3678,0.0231,0.3912,1.0344,0.7474,1.0,1.3224,0,Benign
0.2777,0.8318,1.1947,1.5023,0.6028,2.1408,1.4841,168569.9942,1.4528,49.158,1.7547,0.6681,734809.6681,1.1423,1.5027,0.4415,0.8037,0.8807,0.6171,1,InsiderThreat_IPTheft
1.4688,0.0752,0.1555,0.5266,1.5221,1.3343,1.2085,53.3668,0.8285,0.681,1.1879,0.6174,30217.0895,0.0977,1.3199,0.8618,0.4941,1.0,1.1868,0,Benign
1.3463,1.1892,0.1089,1.3423,0.7171,1.6925,1.0259,484.4596,1.1105,0.8429,1.3725,1.2615,1907.345,0.1428,0.8866,1.2817,0.4959,1.0,1.0796,0,Benign
0.9658,0.952,0.0785,1.142,1.3299,1.0282,1.0814,15.7819,0.0761,0.1677,0.4505,0.7469,6227.8842,0.1399,1.8382,0.4746,0.601,1.0,1.2757,0,Benign
1.1224,1.9032,0.7716,1.2538,0.5941,1.3829,0.4345,11841.4778,0.7629,11.8502,1.5825,0.8465,14416.0567,0.0934,0.6945,0.3288,1.2045,0.238,0.8982,1,InsiderThreat_IPTheft
0.559,1.0722,1.7074,1.868,1.0917,33.3645,0.5778,16.0642,0.3724,1.3535,1.1638,0.973,6670.6683,1.3821,1.5559,0.9407,0.2494,5.3623,11.5277,1,CompromisedAccount_StolenCreds
0.3595,1.6956,0.1678,1.684,0.9589,1.637,0.4773,829.0488,0.9657,1.3044,2.4867,1.3937,8332.7566,0.1675,1.1952,0.9291,1.243,1.0,0.8767,0,Benign
1.8091,0.7681,0.1149,1.7042,0.2111,2.9165,1.2001,530.5117,1.7008,1.055,1.5954,0.815,576.5443,0.1713,0.9242,1.5002,0.9924,1.0,1.3779,0,Benign
0.204,0.2061,0.0528,1.306,1.7505,0.997,1.5274,1.2176,1.3786,1.3116,0.2816,0.8391,6541.7528,0.0744,1.7017,1.3034,1.545,1.0,1.0771,0,Benign
1.2024,0.1989,0.0863,0.5374,0.1902,1.1383,0.6477,7361.4008,1.4592,1.6336,0.354,1.1784,1465.8955,0.1571,1.7598,1.4162,1.3503,1.0,0.2981,0,Benign
0.5649,0.9966,0.1197,1.8239,1.3007,2.0705,0.1538,618.6219,1.3074,1.3282,0.8053,0.4126,8631.7262,0.157,1.0436,1.243,1.4514,1.0,1.1382,0,Benign
0.3775,0.7288,0.1416,1.2039,0.5051,1.0591,1.2803,34.7496,0.3193,0.3704,0.5613,1.4352,147731.9085,0.1454,0.2498,0.0501,1.6558,1.0,1.1213,0,Benign
0.3609,1.3028,0.0088,1.1659,0.4527,1.0215,0.8827,16.7446,1.6366,0.488,0.9772,1.2901,5089.5082,0.221,0.7248,1.4485,1.3173,1.0,1.6871,0,Benign
1.1021,1.2918,0.109,0.8552,1.4034,1.1992,0.1451,106.8763,0.9066,0.8638,1.263,0.8429,73009.2665,0.1231,1.2141,1.3389,0.6103,1.0,0.7927,0,Benign
1.1305,1.3662,1.1252,0.7485,1.3504,7.8297,1.4653,79.0351,1.7209,0.8782,1.9515,0.9126,5978.2205,1.3545,1.3249,0.5066,1.1096,3.551,7.0187,1,CompromisedAccount_StolenCreds
1.6779,0.4193,0.0214,1.8571,0.9178,0.0923,0.9606,483.6098,1.0892,1.6088,0.7023,0.6304,31556.3167,0.1326,1.5336,0.5144,0.9837,1.0,0.5941,0,Benign
1.5004,0.8224,0.0466,0.8351,0.394,0.5301,1.0681,501.4748,1.5114,1.5776,0.496,0.8275,240270.6642,0.0843,0.0659,0.5377,1.7051,1.0,1.7468,0,Benign
1.0351,1.4052,0.1681,0.0819,1.1937,0.1368,1.22,2364.7901,0.6318,1.192,0.2005,0.9475,36625.6229,0.1318,0.3566,0.9883,0.31,1.0,0.9927,0,Benign
2.2108,0.6178,0.0114,0.4696,0.7375,1.325,1.8967,106.589,0.5924,1.9213,0.6114,0.007,1791.0645,0.1223,0.6653,1.4761,0.5131,1.0,0.3524,0,Benign
0.9226,0.9495,0.1336,1.5525,0.6813,1.3939,1.5199,591.2764,2.3621,0.9609,1.5035,0.4482,137558.3546,0.0994,0.834,1.194,1.1555,1.0,1.0612,0,Benign
0.044,1.1411,0.1612,0.9106,0.9755,0.071,0.7187,12.0285,1.5352,0.4902,0.6778,1.9879,92493.0657,0.0986,0.6733,0.6299,1.1233,1.0,0.9144,0,Benign
0.5965,0.594,0.1168,1.1149,0.7185,1.9227,0.5347,373.9105,1.4143,0.0319,1.3987,0.8441,21166.8431,0.095,0.7054,0.7364,0.2472,1.0,0.777,0,Benign
0.8057,1.7114,1.8801,0.4303,1.7388,0.6404,1.1578,17.1754,1.2536,0.2352,2.0496,0.7624,30681.425,1.0026,13.1958,10.3071,1.582,0.5656,11.9843,1,ZeroDay_AccountTakeover
0.9786,0.3807,0.1718,1.3181,1.3122,0.7109,0.3913,29.7088,0.8038,1.7189,1.0845,1.2419,684.0854,0.0931,0.3517,0.7102,0.7041,1.0,1.0901,0,Benign
1.7272,0.5081,0.0541,0.7036,1.2049,1.2652,1.4334,220.7024,0.8097,0.4167,1.2333,0.4884,64889.111,0.1511,1.7693,0.8994,0.7794,1.0,0.8384,0,Benign
1.4811,1.7831,0.0825,0.853,0.7527,0.5088,0.2899,1.7414,1.5183,2.1508,0.759,1.0398,7091.7303,0.0675,0.6058,1.5531,0.9101,1.0,1.3516,0,Benign
1.295,0.6316,0.079,1.6161,0.6833,1.3163,0.9678,994.0391,1.3293,1.1131,0.5031,1.4625,432.4397,0.1775,1.5015,1.6382,1.4663,1.0,0.8434,0,Benign
0.6165,1.0847,1.2658,2.0574,2.0133,1.2196,0.4632,15337.1323,0.9824,7.9621,1.5879,1.5571,99834.8948,1.2242,1.8404,2.0262,1.2332,0.4404,1.3439,1,InsiderThreat_IPTheft
0.1466,1.2629,0.1742,1.2742,0.154,1.0675,1.1843,2273.6607,1.5614,2.5465,1.1005,0.9891,13003.0146,0.141,0.9564,1.1615,1.1561,1.0,1.4087,0,Benign
1.3286,1.256,1.127,0.9288,1.3745,0.9311,1.9109,2736.4244,1.234,40.8293,1.7927,0.7059,6373.2612,0.3939,1.251,1.1668,0.1114,1.0373,0.4155,1,InsiderThreat_IPTheft
1.4374,1.4046,0.1277,0.5105,1.0092,0.5123,0.06,2286.6229,0.7831,0.8264,0.4588,1.1524,199696.6782,0.1032,0.9805,0.7135,0.846,1.0,1.0219,0,Benign
1.0587,0.7863,0.1181,1.2746,1.4897,1.1549,0.7236,8717.3989,0.9577,1.0254,1.037,0.8551,1735.305,0.0819,2.0437,0.1924,0.7985,1.0,1.0931,0,Benign
0.3685,0.3956,0.398,0.9598,1.1261,0.0021,0.1552,127512.6255,1.1103,15.352,1.6234,0.9118,794793.3224,1.0568,0.5554,0.3246,0.185,0.2341,0.7789,1,InsiderThreat_IPTheft
0.8337,1.1128,0.2058,0.3178,1.5778,1.0525,0.9655,232.0347,1.256,0.859,0.9896,1.0528,206216.2991,0.0589,10.834,9.4881,2.116,1.1786,10.7434,1,ZeroDay_AccountTakeover
0.941,1.1321,0.1341,1.4413,0.9316,1.2564,1.3956,5179.6525,0.6664,1.0058,2.1834,1.3237,390.1586,0.0632,0.2659,2.0658,0.9564,1.0,1.2228,0,Benign
1.3674,1.4093,0.1439,0.3241,1.473,0.7625,0.5514,448.3801,0.3778,1.0761,0.7354,0.5724,8203.9324,0.1495,1.8524,0.5701,0.99,1.0,1.2045,0,Benign
1.1678,1.4341,0.0251,0.5015,1.8264,1.0158,0.9448,42.5257,0.7368,0.4709,0.5574,0.7639,7052.1285,0.0779,1.6506,0.879,1.8449,1.0,0.5243,0,Benign
0.3334,0.7133,0.1133,1.3151,1.1298,0.4966,0.953,67.4385,0.8278,1.0091,2.037,1.547,2946.9894,0.1715,1.4488,1.1729,1.7351,1.0,0.9519,0,Benign
0.9301,0.5466,0.1034,1.2443,0.4191,0.2629,1.7368,123.228,0.829,1.0685,1.664,1.2441,28637.9358,0.0866,1.157,1.4153,0.6323,1.0,0.9669,0,Benign
1.1613,1.3554,0.0309,2.153,1.703,1.6931,1.2859,43.0609,0.8254,0.5203,1.798,0.6349,48211.474,0.0717,0.6892,0.5872,1.0415,1.0,0.4935,0,Benign
0.8611,0.5778,0.0192,0.0323,1.7283,0.9073,1.1817,142.7611,0.8364,0.638,1.1061,1.66,156605.2925,0.127,1.3275,0.8555,0.9824,1.0,0.6659,0,Benign
0.4288,0.5126,0.8689,1.8935,0.6274,1.9937,0.0378,942308.6252,0.9084,50.6287,0.9321,1.2591,16494.5966,1.2755,0.8397,1.7843,1.0754,0.3577,0.6893,1,InsiderThreat_IPTheft
1.328,1.823,1.2564,2.2618,1.0627,12.8016,0.9264,477.3427,1.6192,0.1961,1.7993,0.0517,8557.3331,0.8645,1.2621,0.7969,1.2048,6.0218,8.6912,1,CompromisedAccount_StolenCreds
0.45,1.6359,0.1306,1.2071,1.1531,0.5995,0.6006,3173.8183,0.3652,1.5673,0.2877,1.6363,8585.1875,0.1122,1.2055,0.7792,1.3466,1.0,0.7219,0,Benign
0.9778,0.4825,0.0521,1.3711,0.3086,0.8357,1.2549,157.8971,1.9439,1.2416,0.62,0.8515,3937.3502,0.02,1.1735,1.5559,1.2029,1.0,0.9632,0,Benign
0.8944,0.7649,0.0344,0.6555,0.8697,0.6221,0.3823,291.7659,0.3685,1.5819,1.5384,1.0595,18347.3704,0.132,0.6751,0.8708,1.0851,1.0,0.0566,0,Benign
0.4221,0.5446,0.0671,0.8885,1.455,0.5513,1.3254,6358.5765,1.2356,2.0224,1.0788,1.0537,27436.6157,0.1361,1.9534,1.6952,0.6172,1.0,1.5616,0,Benign
1.3237,0.0114,0.1819,1.458,1.1298,0.6256,0.253,1813.9341,1.2711,0.9941,1.7132,1.1875,120071.7976,0.0581,1.2036,1.2499,0.4435,1.0,0.7106,0,Benign
0.4035,0.3969,0.0442,0.5989,0.8335,0.5326,1.089,343.0433,1.1431,1.2312,0.933,1.5117,275849.0698,0.0253,1.2393,1.7935,2.0568,1.0,1.7805,0,Benign
0.5355,1.2988,0.1835,0.1958,1.1207,0.9633,0.7703,9.9357,0.9039,1.4359,0.6363,1.0944,69872.9085,0.0813,0.2354,0.7788,0.8429,1.0,1.5194,0,Benign
1.2637,1.4024,0.0168,1.3523,0.8332,0.9458,1.1265,617.3767,0.3091,0.9032,0.757,0.0727,28045.9942,0.1107,1.618,1.5652,1.7067,1.0,0.571,0,Benign
1.4251,1.2517,0.0886,1.1311,1.9768,1.0772,0.7647,13.9326,1.113,1.2692,0.7358,1.0864,1003.2026,0.1054,1.9875,1.0844,1.2808,1.0,0.3474,0,Benign
0.7193,0.2436,0.0943,0.9551,1.1991,0.7785,0.5278,9.6652,1.0092,0.6474,0.7975,0.9696,11766.1385,0.215,0.7515,1.171,0.7831,1.0,1.6016,0,Benign
1.2888,0.7924,0.1944,1.4517,1.6181,0.5716,1.0377,32.0128,0.9296,1.0772,1.0634,0.5988,10757450.4828,0.0412,0.9974,1.8491,0.8578,1.0,0.8986,0,Benign
1.0148,1.0122,0.159,0.996,1.2604,0.8893,0.3705,331.2205,1.475,0.7363,0.2,0.8282,411962.6093,0.1737,0.5929,0.6943,0.2428,1.0,0.8853,0,Benign
0.5233,0.3902,0.0952,0.9884,0.3918,1.9204,0.8997,42.4401,1.1589,1.68,0.2646,0.5718,38416.5382,0.2017,0.9451,0.3976,0.0887,1.0,1.1836,0,Benign
1.0959,0.503,0.0613,0.9406,0.3239,1.4934,0.6687,23.8004,1.4959,1.7308,1.7716,1.0941,41036.1596,0.0771,1.0517,0.7172,1.739,1.0,2.1064,0,Benign
1.5455,0.9061,0.0151,1.1288,1.8221,0.3219,0.7969,796.2048,0.8708,0.8971,1.3118,1.3902,11731.9513,0.0475,1.7,0.7998,1.4018,1.0,1.2373,0,Benign
0.1926,0.7062,0.1564,1.0609,1.1229,0.5375,0.138,134.9965,1.8308,0.0559,1.7775,1.0964,232989.2667,0.0909,0.5001,1.3838,0.9966,1.0,0.8854,0,Benign
1.724,1.4563,0.0645,1.0251,0.8769,1.1703,1.4158,78.5507,0.9902,1.1209,0.8403,0.3317,35675.1649,0.0687,0.5801,1.2752,1.6022,1.0,0.3032,0,Benign
1.4102,1.3465,0.1006,0.5298,1.0279,0.0996,1.7053,7247.5022,1.5282,1.3756,1.6208,1.0535,2202.8962,0.0689,0.5146,0.697,0.7714,1.0,1.7294,0,Benign
1.1312,0.9376,0.017,0.1481,1.4737,1.1084,1.535,2563.2741,0.7698,0.7711,1.7579,1.4972,28352.0488,0.0865,0.9559,2.1444,0.7294,1.0,0.5765,0,Benign
1.2825,0.9093,0.0564,0.9743,1.2973,0.8577,0.6633,163.8393,1.0592,1.1854,1.1261,1.8035,6679.9784,0.1526,0.4655,1.24,1.0719,1.0,0.8986,0,Benign
1.3081,1.3304,1.2805,1.1483,1.1213,1.5595,7.8072,334.9794,1.7566,1.3731,0.5224,1.1914,5407.3559,2.6381,1.227,7.5755,1.7,1.6049,1.4987,1,PrivilegeAbuse
0.4427,1.2061,0.1308,1.2649,0.4279,0.4267,1.1728,162.8502,1.1461,1.1272,0.8709,1.9928,36410.5953,0.0594,1.2895,1.4396,0.243,1.0,0.352,0,Benign
0.5344,0.1311,0.257,1.5129,0.612,0.9738,0.3032,1414.9964,1.0609,0.1499,0.8729,1.1595,36612.514,1.6238,4.5523,2.7396,4.7988,0.403,0.3483,1,InsiderThreat_Sabotage
2.2547,0.5662,0.0336,0.8383,0.1215,1.3078,1.2244,111.4299,0.4001,1.111,1.1769,0.5625,11983.1971,0.0785,0.8106,1.2776,0.3089,1.0,0.3841,0,Benign
1.2108,1.9175,0.1418,1.7058,0.9294,1.4073,1.0782,25.465,0.8068,1.3827,2.3058,1.276,150332.8057,0.097,0.768,0.9447,1.0883,1.0,2.3361,0,Benign
1.0758,0.3052,0.1519,0.9955,0.794,1.2351,1.4318,82.3758,0.9261,1.1973,1.2623,0.8811,201823.7318,0.0988,1.7058,1.5336,0.6,1.0,0.923,0,Benign
1.046,0.4238,0.1196,0.9907,1.2153,1.1842,1.0201,3.501,1.3143,0.7838,1.6773,1.3042,43886.5047,0.1272,0.97,1.4782,0.29,1.0,0.3827,0,Benign
0.3722,1.3669,0.4321,0.8869,1.3999,1.4141,6.186,124.9042,1.1023,0.5408,0.8576,1.0708,500.6052,4.1551,1.8056,4.213,0.9788,0.0324,0.9694,1,PrivilegeAbuse
0.6273,0.9365,1.0493,1.7864,0.6816,0.5199,5.5324,260.3513,0.1891,1.2307,0.1155,1.3895,154310.9908,5.9648,0.7942,7.091,0.0392,1.7898,0.7693,1,PrivilegeAbuse
0.5252,0.972,0.0061,0.9969,1.1716,0.8022,0.3713,402.3979,0.9134,1.3417,1.0671,0.9844,7391.1337,0.0723,0.4869,1.8471,0.4685,1.0,0.043,0,Benign
0.8901,1.0251,0.1751,0.565,0.5747,0.6411,1.5,4.0267,0.0435,1.5207,0.8672,0.9457,63848.0376,0.0599,1.0491,0.9995,1.6194,1.0,1.6168,0,Benign
1.1294,0.9216,0.0832,1.1633,1.2354,1.1463,1.4823,77.0293,0.3829,0.5867,0.2543,1.4151,157208.5342,0.1223,1.7944,2.0855,0.9513,1.0,1.5216,0,Benign
1.4639,0.9036,0.2016,1.5625,0.6484,0.8117,1.1541,53.4702,1.3581,0.7187,0.8241,0.8658,39598.6832,0.0732,0.1622,0.658,0.7687,1.0,1.3094,0,Benign
0.5445,1.1431,0.0783,1.2672,1.5901,0.7526,0.9133,226.7124,1.0242,0.2476,0.8298,0.5045,194792.5715,0.1182,0.7581,1.2935,0.8364,1.0,0.9675,0,Benign
1.854,0.6462,1.0068,0.4976,0.2607,0.1828,10.9498,828.1042,1.0292,0.5848,1.6039,0.0881,432347.6514,2.3835,1.0506,5.5416,0.768,0.8167,0.9646,1,PrivilegeAbuse
1.4522,0.836,0.1581,0.9447,1.0001,0.6823,1.7812,85.8737,0.6127,1.2579,0.8253,1.0715,9698.0497,0.1293,1.5039,0.5744,1.8147,1.0,1.0779,0,Benign
0.3892,0.3615,0.1094,0.027,1.3413,0.8542,0.217,853.8159,1.6806,1.3269,0.0525,1.9098,3544.0219,0.0951,0.5197,0.3766,1.1984,1.0,0.53,0,Benign
1.378,1.0442,0.1498,1.2535,0.9354,0.8954,1.2341,207.8733,1.8182,0.7154,1.2471,1.3004,25277.6628,0.1375,1.7189,0.1779,1.0636,1.0,1.1344,0,Benign
1.2048,0.9183,0.1318,1.0473,0.5785,0.935,0.9345,734.0132,1.6964,1.1998,1.0958,0.4275,72575.0901,0.0941,1.4727,1.1399,1.2374,1.0,0.621,0,Benign
0.6753,0.7247,0.0641,1.5493,1.0866,1.3161,0.0368,807.2985,2.0583,0.9998,1.4219,0.7615,2775.2719,0.0298,1.0862,1.12,1.5423,1.0,1.9075,0,Benign
1.0135,1.2543,0.1404,1.1341,1.088,0.8667,0.7664,69.7708,0.7715,0.8984,0.8762,1.2164,96142.5292,0.0906,0.3738,0.7666,0.9235,1.0,1.1489,0,Benign
