cpu_usage_percent,memory_usage_bytes,page_faults_sec,handle_count,thread_count,io_read_bytes_sec,io_write_bytes_sec,syscall_freq_create_process,syscall_freq_open_process,syscall_freq_allocate_vm,syscall_freq_write_vm,syscall_freq_protect_vm,syscall_freq_create_thread,syscall_freq_load_image,syscall_freq_registry_write,syscall_freq_network_connect,suspended_thread_ratio,token_elevation_status,code_injection_indicators_score,unpacked_code_entropy,parent_child_anomaly_score,Label,Attack_Type
0.965,1628403.2504,1.44,3.0394,0.9665,0.3521,1.1216,2.6253,1.2206,6.1371,2.321,6.5762,1.5768,2.3719,3.4506,0.6048,3.0165,0.4085,2.7529,4.3264,0.3848,0,Benign
1.9547,78915.8411,0.2597,3.1877,1.6612,1.041,1.9145,1.5675,2.6303,1.0261,0.5225,4.0616,0.4263,1.9584,2.2896,2.0435,2.8179,1.569,5.7818,5.194,1.018,0,Benign
2.7909,32613034.6889,2.0753,1.5148,1.0497,1.0296,1.6913,0.6346,3.8648,2.6981,5.895,0.9973,0.7646,2.7519,0.9517,2.0593,2.4214,1.8742,1.6819,5.0185,2.7822,0,Benign
2.556,14835482.2111,1.3548,3.9523,1.6625,0.7387,4.0112,0.6819,2.4469,0.1826,2.3001,2.0402,4.5972,3.4416,2.5882,4.1031,1.7286,2.9544,0.0592,4.06,2.2306,0,Benign
7.6758,76517048.3773,0.9708,4.9586,2.6041,11.6121,2.2481,2.7701,46.466,0.694,2.1395,0.5894,0.7015,0.8726,1.759,4.0587,1.3932,0.6444,0.881,5.5663,2.9842,1,CredentialDumping
2.5089,603276.6936,3.8038,2.5901,1.1008,2.4563,0.4918,0.3526,3.7442,2.396,1.581,1.4162,1.7129,2.2144,1.8141,5.7109,0.9833,1.6045,4.5473,5.0811,1.3318,0,Benign
1.2712,3061212.0475,1.4866,0.54,1.0176,4.9142,1.3037,1.4346,1.4724,0.2429,3.0883,0.3412,2.9695,2.8045,0.8533,3.5683,1.0525,0.9642,0.8354,4.5894,1.9527,0,Benign
1.1601,15879676.0337,3.0189,0.703,2.5568,3.4061,2.9421,1.8131,6.8027,3.9757,0.4271,0.7767,1.8015,0.9668,1.8673,1.3417,1.1709,2.3909,1.2412,5.1917,1.7843,0,Benign
2.7364,30829222.7342,1.9204,1.0471,0.2472,1.8822,1.0474,1.5471,0.5109,7.3994,2.5068,0.3967,3.7927,1.8853,1.0443,5.673,0.9781,3.4986,3.9897,4.3325,2.55,1,PrivilegeEscalation
6.7197,1738598.8366,1.2674,1.9523,1.5722,4.4581,0.7471,0.937,8.4872,1.0088,3.8643,4.2218,3.277,3.3909,2.3073,1.6563,2.4081,2.5309,2.0129,5.469,0.2342,1,CredentialDumping
11.0429,5404801.643,5.1434,0.5273,3.6086,1.7108,2.732,4.5412,1.9341,3.4878,3.9202,0.7346,0.5001,4.1881,1.588,5.1889,2.4479,0.7487,2.0492,5.0677,2.9759,0,Benign
0.2394,7367257.1082,2.389,5.3229,1.2209,1.4011,1.9419,0.7076,1.177,0.2344,3.5687,1.0687,0.3655,0.884,2.9412,2.1673,0.487,0.5246,2.2737,5.5684,1.5789,0,Benign
0.7862,195569.3002,0.3215,1.385,6.8935,1.7988,4.2985,1.4154,2.471,0.9958,4.4386,0.9156,0.4325,4.416,0.9559,2.9598,0.9141,1.5562,2.3279,5.2032,0.4637,0,Benign
0.6237,30806612.2177,0.4615,3.3057,0.5974,0.3585,0.8051,1.2132,0.7337,2.0213,0.7983,1.079,1.1116,2.4083,0.4511,3.3341,1.169,3.2291,0.9951,5.3432,1.632,0,Benign
0.9857,10268716.7962,1.1741,1.9406,3.1931,0.9787,0.698,0.6259,0.7581,1.6005,0.8369,3.3157,0.9238,0.6804,2.8386,2.0658,2.1312,0.4369,1.3365,4.6762,3.8344,0,Benign
0.0912,361797.6542,4.0937,0.0939,2.6109,2.789,4.1871,1.8155,3.0316,1.0752,0.8124,2.0042,1.819,1.8581,5.7104,1.971,4.6101,0.7261,1.6564,4.5603,1.4523,0,Benign
15.3362,2019850.2433,0.7675,2.1791,1.4821,1.9078,5.784,6.0139,2.9153,1.8245,1.3339,1.2447,1.179,0.4076,2.3348,1.414,1.2762,3.7159,3.192,5.2289,1.2702,0,Benign
0.7425,65686444.6412,1.8553,2.4382,1.437,4.5208,3.9327,1.2689,1.6413,1.3694,2.3636,2.884,0.3039,0.3165,3.2075,2.0424,1.0514,0.023,2.6689,4.7772,1.5977,0,Benign
4.8648,409158.8564,2.3463,1.9396,0.8642,3.8519,1.9759,2.8366,1.9141,2.5256,1.0351,1.1936,2.5176,0.442,1.9394,3.9276,0.529,5.1863,0.8944,4.6476,0.2098,0,Benign
4.0649,1513522.5756,0.167,1.6221,1.8503,1.7379,4.8449,0.187,1.6794,0.7832,0.954,3.8933,0.9814,1.1514,0.9269,0.676,3.5782,3.6882,1.372,4.4378,1.9197,0,Benign
15.2333,859504.705,0.7736,1.5931,1.0622,1.118,3.9042,1.5567,2.7099,3.54,1.743,2.146,3.1595,2.0655,2.5334,1.0443,0.9552,0.5238,7.5106,4.8169,2.9754,0,Benign
8.4929,471706.9692,2.2032,1.24,1.3342,1.1223,0.8494,0.7,2.1566,0.4824,2.5822,0.9711,1.7551,1.4843,3.4639,1.7924,0.1669,2.4749,0.3918,4.4281,6.972,0,Benign
8.8067,5173253.7573,6.0792,2.2509,3.0449,7.9766,1.9842,2.8541,2.8174,1.4748,1.2361,0.6438,2.8635,1.5253,1.5934,0.9581,2.591,1.2622,1.7724,5.3756,3.5499,0,Benign
0.0027,2482473.2812,2.721,1.2704,0.8992,1.1277,3.0577,1.0063,0.9118,0.0509,0.6105,0.7558,1.1867,0.1901,3.0784,0.274,2.6669,0.7948,1.3521,5.8211,1.5314,0,Benign
0.1972,3288441.3033,4.069,0.9855,0.1138,2.748,1.1951,0.4833,1.9372,0.7468,4.17,1.1862,1.1194,0.5336,3.0575,1.7697,0.8862,2.9772,2.6404,4.2855,1.6204,0,Benign
1.437,13931848.4205,0.8962,1.5592,1.0778,3.2912,1.0881,2.8085,0.5019,4.0141,1.2353,3.5795,0.6593,1.4428,27.1124,2.9331,1.412,3.2999,3.1741,5.3859,2.3254,1,PrivilegeEscalation
1.6254,3948277.3083,1.6253,1.7399,1.8736,0.6384,4.7005,0.4627,4.0223,0.3669,5.156,6.9606,0.6473,2.3564,4.1615,1.4684,2.6801,1.9127,2.8963,4.0659,1.1851,0,Benign
0.4368,1135435488.0804,2.4973,0.165,2.131,0.8793,1.3035,1.353,1.0114,3.3139,1.0628,2.939,0.6671,1.13,1.8387,2.8277,2.0592,1.3812,2.7526,4.5383,1.8789,0,Benign
7.8583,48482981.7809,0.2836,0.7944,4.2852,2.7164,0.8663,0.982,1.4204,2.8087,0.783,6.0112,4.6966,0.8595,6.8152,2.0773,2.0801,0.6239,3.086,4.9913,1.4144,0,Benign
1.3254,35361392.7361,22.3792,2.4748,3.654,1.3669,0.5796,3.3195,1.442,17.0805,4.2074,2.7138,1.8951,2.7819,3.8799,2.5226,2.6084,3.853,1.7395,4.811,8.7455,1,ZeroDay_Process
27.8163,677681.7288,2.1662,1.4547,4.7679,31.8414,2.2509,4.5718,13.1222,0.5697,2.1775,1.5772,1.6725,0.987,4.0867,0.3416,1.2289,0.882,0.7917,5.3231,0.9518,1,CredentialDumping
2.0301,329370.6553,4.2627,2.9633,1.8858,4.1007,3.588,2.3784,1.8441,2.4744,1.2047,1.4285,1.7481,0.736,4.5489,1.4165,2.901,2.0295,2.1042,4.5275,3.0901,0,Benign
1.7009,31739456.2957,0.6338,0.9725,2.6449,0.5682,4.8063,1.6147,2.3328,4.0018,2.2262,1.591,2.3329,1.8148,2.3028,2.8915,1.3193,3.9218,1.5953,4.8396,2.7223,0,Benign
2.5318,301003.0369,0.8876,0.9194,1.773,2.1693,1.6565,3.1151,2.7949,5.1046,1.9784,0.5649,2.3794,2.6345,2.2281,2.6586,0.5342,0.9437,3.3827,4.2971,1.1455,0,Benign
26.7329,1217317.1464,0.6063,4.3527,1.6241,0.7068,1.9958,0.6648,0.7006,1.4457,1.0502,0.9748,0.5916,1.623,2.0383,0.9008,1.3037,1.8682,0.7023,5.1479,0.4154,0,Benign
4.6617,1631946.6767,0.9381,0.8775,2.4134,1.2922,1.191,1.31,2.4169,5.9303,0.624,1.5017,2.2113,2.6248,2.2698,2.8714,3.2611,1.1165,0.9233,4.7732,3.3202,0,Benign
0.5723,662081357.0574,1.6647,2.1526,0.8833,0.6945,3.0453,3.4808,1.858,0.5969,0.6641,1.5025,1.8096,0.7039,1.0272,2.0432,1.6028,2.5255,3.6099,4.6214,1.1935,0,Benign
45.4698,11898560.8182,1.8011,0.9432,4.9614,0.0371,1.1472,0.9325,5.1209,3.1912,3.2185,1.1395,0.8065,0.7384,3.3825,2.1492,4.0086,0.5213,2.1636,4.8376,2.8128,0,Benign
8.824,6523290.7003,2.1067,3.0533,1.9688,3.0405,2.7862,0.8474,2.9141,0.2979,1.4438,0.5201,0.5139,3.7121,2.1582,3.5855,1.0487,1.4331,1.0121,4.4137,1.8694,0,Benign
0.0022,5717354.8325,0.5512,2.0005,3.0182,2.0004,2.6442,0.4943,0.7078,4.1823,4.2847,1.5147,1.4124,0.828,0.7362,1.0692,3.7363,1.0417,1.4577,5.3084,2.3617,0,Benign
0.0005,89484.5884,1.4404,0.4922,1.7542,3.8971,0.8655,1.5627,1.3637,2.6385,1.2884,2.1179,2.8063,1.0681,5.3576,4.5385,4.3549,1.1777,0.4085,4.894,1.5052,0,Benign
7.961,6854798.1518,2.6457,0.5829,1.6835,2.706,1.1555,3.7065,0.9753,1.129,3.6433,0.9828,2.7172,0.2945,0.6674,2.5294,4.7107,3.5583,2.2706,5.2726,0.9018,0,Benign
0.3535,127029.0962,1.5993,2.2104,0.1091,1.3062,0.1981,39.5198,1.203,2.6456,7.0691,1.3647,3.6626,14.8161,3.3286,2.0748,3.9991,2.3516,1.2735,4.9203,7.6262,1,Execution_Malware
14.1749,270243133.1711,4.2123,1.0539,2.7248,1.9785,2.4401,0.9746,5.5923,4.0618,2.4063,1.4925,0.8408,4.3649,0.7365,0.9241,1.2751,1.9925,1.4125,5.2018,2.1538,0,Benign
4.3401,2752823.9483,2.3037,0.6099,2.2658,0.5858,1.3518,1.678,1.2987,0.2561,3.0147,1.4845,0.3011,5.2511,1.042,1.2163,1.827,1.0856,3.7683,5.1908,0.7646,0,Benign
0.0009,2278012.757,1.8325,0.5541,6.1144,2.2076,0.2308,1.209,2.7478,5.5865,1.8595,3.6862,4.9058,1.9063,2.2361,2.9257,0.9279,2.5324,1.4403,4.7673,1.5061,0,Benign
0.6371,791434.0326,2.8387,1.6926,3.3048,3.4677,1.5554,0.6696,5.2978,3.8781,2.8723,1.0644,3.5162,1.4712,2.136,2.8355,4.0889,0.9354,1.2606,4.9602,1.1969,0,Benign
6.436,13573232.2125,1.4873,2.9339,2.4585,5.0595,1.1693,2.6893,2.3647,1.6042,3.8284,3.7831,3.9922,0.5996,2.5024,1.8757,3.5362,2.1897,0.9307,4.2062,3.0698,0,Benign
2.6318,3835088.3869,2.0851,0.1383,3.4012,3.703,0.9544,4.0887,1.6043,1.755,1.5736,4.4832,2.5942,1.6831,2.1208,2.882,1.4172,1.3584,0.4533,4.7053,0.6453,0,Benign
0.1549,158643946.9031,0.583,2.0051,0.1449,0.6263,2.3196,1.904,2.2863,1.5695,3.3154,0.6201,1.7876,1.1332,0.9563,0.9292,0.8608,3.4078,1.262,4.5444,1.6962,0,Benign
5.4155,177753.2493,1.8619,4.6785,4.1096,3.6017,1.7353,1.1103,1.3021,8.5354,1.4217,0.0901,1.7017,0.7026,2.7993,0.6996,0.6252,0.6609,1.9045,5.1368,1.1493,0,Benign
2.1462,3532980.029,2.8659,1.6818,1.0119,1.4167,0.3595,1.251,2.4175,2.5338,0.3804,0.8926,0.8677,4.5851,1.6011,3.1078,2.3015,0.6704,0.7469,4.1654,0.7524,0,Benign
0.0332,111413759.8094,1.0445,0.9925,1.1161,1.159,6.7734,0.5595,0.892,1.3613,2.3706,4.0854,2.5881,0.7552,2.6719,0.1393,1.9775,0.8291,0.3746,5.8368,3.0916,0,Benign
7.2134,31972567.0681,0.724,1.1436,1.4349,0.3818,1.1159,3.4626,1.0028,0.7441,1.056,0.9708,4.9139,1.5003,0.7528,0.6547,1.1205,1.5715,1.5527,4.7315,6.0086,0,Benign
2.0948,80819007.0053,2.1905,1.1462,0.6837,2.2576,1.0588,2.3033,4.1138,2.6268,2.1433,0.4185,1.5454,0.2566,6.5558,2.3563,0.0891,0.6096,0.1846,4.7738,2.898,0,Benign
2.1002,5581968.733,2.0245,1.7276,2.8047,2.3627,0.1485,3.0928,2.0774,0.2217,2.0591,0.6972,3.8776,2.5151,1.2428,4.1621,2.8779,1.5986,3.3434,4.5053,3.6791,0,Benign
1.8301,5561593.774,1.3633,2.2379,1.5474,1.4514,1.1601,4.2384,1.0012,1.5107,0.7906,2.9598,1.5269,2.5004,2.6626,0.6535,2.0777,0.6084,3.8342,5.8174,0.1849,0,Benign
1.6052,5253744.2755,2.6418,2.6659,1.9401,29.3514,1.8411,1.2955,52.5276,1.2682,0.8504,2.3642,2.001,2.9065,4.994,4.1911,1.1759,1.805,0.3181,5.1327,0.9184,1,CredentialDumping
6.0972,3352019.0689,1.0968,0.0888,0.7082,3.7687,0.4523,0.8505,2.129,1.3475,0.4636,2.0191,2.5776,3.2505,2.0862,0.4513,1.327,1.1669,2.0484,4.5578,1.2111,0,Benign
4.9784,2300595.7914,1.1079,0.7946,0.9917,1.4811,1.967,1.1724,0.8555,0.1233,1.3969,4.1852,2.5246,5.1878,0.836,2.6005,0.9029,1.3182,1.5375,4.7093,4.122,0,Benign
4.0446,5205407.8457,5.132,1.6829,1.6576,3.7251,1.378,4.8209,0.0929,18.6824,1.6057,0.3959,1.1673,2.9813,1.9001,1.2815,0.6376,1.383,0.5565,5.8021,11.7396,1,ZeroDay_Process
1.6979,11298887.1956,5.1983,0.9716,0.536,10.4341,0.6242,0.3666,73.0662,3.2204,0.8013,0.9406,0.0985,1.2314,1.6377,4.3917,1.1717,2.6656,0.8432,5.1361,3.1743,1,CredentialDumping
4.0248,2999176.7408,0.6502,2.4894,4.2673,0.732,5.0327,0.5208,0.3562,5.0925,0.4656,58.0763,1.6434,2.179,2.0943,13.2858,4.5527,1.4286,0.806,4.9725,1.5076,1,Rootkit_Behavior
1.3775,25244915.9265,0.7113,1.2553,2.0218,1.7337,2.4393,3.7385,2.7493,3.9126,0.8551,2.2717,3.008,2.5826,4.2606,2.1936,1.2851,1.2322,5.3359,5.032,3.8344,0,Benign
6.3194,706582.5436,2.8273,2.7951,1.099,1.1854,3.4854,4.4531,0.6829,0.921,3.6847,1.1914,1.0462,8.6911,3.7121,3.1123,1.2533,1.9851,0.4888,4.8156,1.34,0,Benign
12.1845,3528679.3572,0.566,1.6234,3.1694,4.685,1.6716,0.8507,0.397,1.5828,0.954,2.5716,3.8825,1.8799,1.0279,2.3678,0.3286,1.976,1.7278,4.9883,0.6569,0,Benign
6.7735,3375451.9454,4.6212,3.0184,0.3323,0.2431,1.1674,2.3046,3.0139,3.8566,1.9395,3.5568,2.0893,1.2125,2.0803,2.0509,1.7351,3.4805,2.3685,4.5603,2.8293,0,Benign
37.4992,1500890.0762,2.8955,2.0991,4.8922,0.8158,0.7383,2.2452,1.1735,1.0159,2.7503,1.9594,4.7406,1.0211,6.92,1.0777,2.8247,0.0536,2.2302,5.4014,0.6655,0,Benign
0.4914,2481194.1775,4.3492,3.1481,0.6305,1.6696,0.4922,1.1171,2.4084,2.1516,2.9609,1.4557,0.6906,0.7179,1.6142,2.2625,0.6054,3.1555,2.0208,5.5451,1.55,0,Benign
2.2642,31540165.4661,0.3138,1.4098,4.7825,1.9581,0.9558,1.5177,0.2255,3.6284,0.6965,1.4828,0.7882,2.3669,3.1582,1.9238,0.4798,1.7182,0.9923,5.07,2.8422,0,Benign
3.9009,31109026.6501,2.5184,1.2712,1.662,1.1127,1.1579,5.031,3.7144,1.9864,3.3498,1.835,1.1265,2.9716,1.5999,2.723,2.8482,0.7336,1.2757,5.0624,2.8797,0,Benign
9.978,184965915.7636,2.4319,3.1519,0.6371,1.7107,1.7242,3.6626,3.2052,3.798,2.4598,2.9404,3.6297,0.4978,0.0824,2.1102,2.5767,1.7794,3.4507,5.2902,0.6935,0,Benign
0.0952,6193714.7613,1.7746,2.5234,0.4042,0.975,0.3001,1.4071,1.9205,2.8009,1.2297,0.6448,2.3384,0.7173,3.9324,2.8644,0.9474,3.1129,0.8255,5.0459,0.2975,0,Benign
4.5316,13630153.702,1.8776,2.8889,2.0613,0.5934,1.3722,2.6627,2.5869,1.6059,2.963,0.2679,0.8147,3.0174,1.285,2.233,1.0102,0.919,0.205,5.1674,2.2524,0,Benign
22.7274,9380297.0169,1.5058,0.9428,2.5711,0.644,1.1647,5.2065,0.4336,2.7736,2.2244,5.842,0.3856,2.9655,0.4779,2.4712,12.215,0.443,0.8903,7.8579,0.348,1,DefenseEvasion
0.3346,866077.2906,1.1177,2.7862,0.3764,3.8033,2.7979,2.2546,2.7877,2.2208,2.4932,1.8716,2.0434,3.4738,2.6192,1.5139,1.0054,0.5396,3.4416,4.7511,0.7152,0,Benign
0.0316,42963462.4004,1.3026,3.2248,2.3392,1.0531,2.6987,2.5008,3.5607,0.4504,2.3084,0.9493,1.1416,1.5919,1.8947,0.4303,0.6885,1.4548,0.9106,4.6637,0.356,0,Benign
2.7393,6504469.0073,0.0787,1.5417,1.5448,3.4434,2.2475,2.8223,0.876,0.2473,4.232,0.4728,2.602,1.253,0.9814,0.3098,0.4438,1.4021,0.6616,4.9457,1.5815,0,Benign
0.6857,6990147.8853,1.9523,1.1625,0.3108,1.9641,2.1368,2.5055,0.2025,0.9774,4.084,5.5159,2.1272,1.0709,1.256,0.5187,1.2464,1.2999,4.7799,4.6927,3.4044,0,Benign
0.0671,255627.126,1.495,3.2457,0.3253,4.0966,2.237,1.4802,1.2855,1.7586,0.2812,2.8062,2.272,2.7791,1.0518,2.4441,0.5105,1.2117,2.6731,4.1356,1.076,0,Benign
0.3134,5180955.0856,0.3158,0.8222,5.3273,1.2466,3.8027,1.1897,1.1021,0.931,1.6137,3.8227,4.7248,1.633,2.874,1.3437,1.9705,0.3132,2.3316,5.552,1.3624,0,Benign
2.5497,12059527.0675,1.4741,0.189,2.7412,2.0511,2.3213,30.6296,2.9127,2.2502,1.8473,2.0461,1.751,14.7878,1.2323,2.838,2.0314,0.3936,0.7671,5.0269,10.091,1,Execution_Malware
1.8024,4748808.2014,0.2676,1.287,0.5133,3.4723,2.1735,2.595,1.6461,2.8815,0.607,2.2683,2.0437,1.8467,1.519,3.5373,2.0941,3.5354,3.982,4.0395,1.8025,0,Benign
6.0769,42363329.6188,3.6346,1.4173,0.65,0.9082,1.5367,3.2569,0.0811,1.3585,1.1004,1.2708,1.6077,5.5726,3.7245,0.9947,1.4078,3.3146,0.8083,6.019,3.9406,0,Benign
3.7865,6510087.772,1.2474,1.9572,0.4892,3.0496,0.2268,2.5198,0.5258,0.8827,1.3193,3.7971,2.5998,2.2327,0.9641,0.2776,2.6391,0.6103,1.8467,4.8972,0.4309,0,Benign
0.003,56397620.0276,0.7343,2.7894,1.8919,1.4478,0.3481,2.0507,24.9753,2.5201,31.6027,1.5147,26.4605,2.4233,1.1824,3.4906,2.1162,7.3244,9.8412,3.8032,5.3276,1,ProcessInjection
0.9124,122679720.7392,1.9395,0.3682,1.5467,0.7765,1.6044,2.6196,2.2264,0.8286,0.8591,1.5029,0.7514,1.0131,1.3441,2.1045,1.9243,4.8093,3.756,4.7313,0.6399,0,Benign
2.4675,21842303.0942,2.145,0.8342,2.8934,2.279,1.167,2.4857,3.0025,2.7038,1.7396,2.9551,1.5462,1.5987,0.9508,4.465,1.6527,3.2498,1.211,5.7588,3.2342,0,Benign
7.2687,386129.6782,3.3411,1.2938,3.2495,1.1112,1.5238,1.0627,1.3677,1.0014,0.7146,1.4826,0.173,1.718,2.4593,1.9218,4.3401,1.678,1.4043,4.9101,2.3126,0,Benign
0.6844,264147.9696,1.1631,1.5469,0.7389,1.6936,0.76,1.5431,3.2835,3.2227,1.2868,0.4788,1.051,1.0797,1.8207,2.7369,2.7843,2.8573,1.8579,4.924,3.359,0,Benign
3.3088,1720441.8265,21.7919,1.5875,2.9817,0.8177,3.5192,0.6466,0.7922,33.6374,1.4723,3.0704,3.0902,1.5209,0.9416,0.4094,0.7482,2.0351,0.518,5.051,10.3767,1,ZeroDay_Process
0.1612,529905.893,1.3487,1.6628,3.6567,1.6733,2.8384,0.5584,1.3843,0.579,2.4352,1.1929,1.8875,3.4722,2.3172,2.0999,1.0261,1.7183,4.3033,5.5926,1.3988,0,Benign
4.69,12284143.4248,1.3112,3.11,0.4758,0.3957,1.9948,1.7251,2.4524,2.1505,1.1082,3.9515,2.1726,1.7574,1.041,0.3661,3.0765,1.2946,1.36,5.1986,3.4655,0,Benign
3.8776,613360.0089,2.3421,2.8911,1.1566,2.1025,3.9226,2.156,3.744,1.7174,2.5192,1.3636,2.2061,2.7108,0.951,1.7388,1.2023,3.4153,7.9408,5.1188,2.2739,0,Benign
8.9262,31319904.274,3.2824,1.1679,0.6406,4.6364,0.7712,1.969,4.6843,5.479,0.5402,1.5077,1.235,3.147,1.2847,0.7547,0.8041,1.3584,2.3351,5.156,0.3648,0,Benign
8.9485,21869280.75,71.2515,3.6746,1.2217,0.8953,1.7,1.7119,3.0691,36.8787,3.4988,3.6132,0.769,2.1746,0.5592,1.058,2.1131,3.3498,2.1676,4.9809,8.9835,1,ZeroDay_Process
0.1247,160602135.5888,3.5737,1.15,2.2754,2.0345,2.3887,1.0552,3.0187,0.6387,0.9419,1.8278,0.3908,2.0484,0.5108,3.3863,2.3425,1.5892,1.3313,5.1507,1.4894,0,Benign
0.1574,1047626.1344,1.3267,1.269,3.2351,3.835,0.9035,0.8685,1.9779,1.9704,1.4012,4.6051,2.0432,1.5254,0.3601,0.2351,1.0082,3.1564,3.4131,4.7917,3.656,0,Benign
15.4736,7934350.9827,1.9532,0.9029,1.8632,1.7165,0.6184,1.2397,1.6125,2.872,3.2003,0.3804,0.5736,1.666,0.9585,1.0182,0.9557,1.3602,0.1783,5.0345,2.7964,0,Benign
3.6609,2279399.0144,3.8694,2.2664,4.7885,1.0149,1.0614,2.4926,0.5308,3.1892,0.8112,2.0636,1.6172,2.1224,1.88,0.9579,3.2858,0.5798,3.1096,5.5119,3.1181,0,Benign
0.024,2990874.5182,1.0273,1.4266,4.9438,0.964,0.3051,3.9838,0.5528,2.9601,1.3395,2.2667,5.7139,1.845,2.2645,2.3075,0.3661,6.8,2.4303,5.577,1.144,0,Benign
3.0136,8692039.0216,1.5609,4.9176,0.8082,3.0889,2.4779,2.0664,32.5228,1.8322,50.3414,5.5397,4.9476,0.6766,1.0559,1.4506,0.5808,0.4064,6.218,5.3182,4.2534,1,ProcessInjection
2.3194,17188208.4398,1.8459,0.3092,2.2361,1.5626,0.516,1.2696,0.6557,0.3563,1.3438,0.268,1.5,0.7591,2.3503,2.3549,0.4289,3.5077,1.6808,4.768,1.1537,0,Benign
0.1147,2427677.2897,0.9066,7.4608,0.7973,2.9457,1.2495,1.1627,0.2161,0.5673,1.9075,2.0392,3.3838,3.4751,2.7451,2.5918,3.3743,1.038,2.1048,4.823,5.9907,0,Benign
0.2059,2632249.734,0.6619,1.1463,1.0191,2.1962,4.3429,1.3512,1.2292,3.853,1.8827,0.6784,3.4702,0.7052,1.878,1.594,1.7629,0.9254,0.6781,5.0645,2.0592,0,Benign
0.3155,24636827.2428,1.879,3.4957,1.3324,4.8915,0.8168,2.0037,1.2925,2.2116,0.6372,0.2287,3.6699,1.3735,2.7526,1.6882,0.9896,0.7923,0.936,5.35,3.728,0,Benign
0.0047,32558752.92,0.9701,0.5032,2.6947,2.4225,4.4853,3.888,1.1976,0.7203,1.1453,1.3164,0.3746,3.0608,5.7457,1.0838,0.6912,0.8873,4.7371,5.2643,1.8274,0,Benign
0.0085,8749072.8417,2.1884,1.1392,0.0411,0.7511,0.8607,0.9245,3.671,0.7431,0.9305,3.692,1.7118,3.0852,0.5889,0.7536,3.6354,0.6297,0.7879,4.9347,0.7974,0,Benign
0.224,864473.5331,0.1762,1.9215,1.055,1.3564,2.1042,0.7725,1.9431,5.0917,2.9446,2.6886,1.6295,1.807,2.6243,2.2974,2.8205,1.0645,3.377,4.9786,0.0614,0,Benign
1.8181,131289.9743,1.1178,2.9241,1.5374,5.5958,1.6087,1.2001,0.8891,1.3691,4.202,3.801,0.7333,2.909,1.0999,2.6262,3.0712,3.061,2.7139,5.1302,1.8844,0,Benign
28.7519,5476027.7124,5.4367,0.3576,2.2983,3.1653,2.3124,0.691,2.8096,0.6652,0.4875,1.8912,0.9796,0.5201,1.746,2.8806,2.2456,1.2995,1.1017,4.6136,1.9497,0,Benign
0.1731,6175776.1865,2.5915,3.5503,0.2785,0.5658,1.6257,0.677,0.6568,3.4759,2.0469,0.8396,3.2302,2.256,3.9947,0.7866,3.8557,2.0449,0.5448,5.3828,2.2953,0,Benign
0.2927,320156.2288,2.4405,1.2485,1.5012,0.7706,0.4888,2.1361,0.7149,2.1808,0.3214,2.6197,0.9147,5.1463,3.4964,4.0134,5.8714,3.9612,1.9237,7.2587,0.8098,1,DefenseEvasion
29.7195,375368.6184,0.9281,2.7665,1.5044,2.335,3.1327,19.732,1.3634,2.7058,0.8733,1.6189,4.5182,8.8318,1.2414,2.8782,3.7201,1.8596,2.4001,4.9497,8.1015,1,Execution_Malware
4.6564,26598047.6547,1.9905,2.2216,0.5559,1.5193,1.5153,2.0633,2.0245,0.9751,1.6483,1.3065,2.3599,3.404,3.1374,1.2456,0.7699,2.2707,2.4664,4.1407,1.7707,0,Benign
1.3405,140667.3798,1.2795,3.201,1.8166,1.1332,1.8272,0.2143,4.7697,0.8175,2.3561,1.4106,2.0578,4.9356,1.0869,2.955,0.2498,0.1478,4.8195,4.5106,0.9423,0,Benign
1.8457,29488640.6414,5.2706,0.4129,2.6463,0.9334,1.1698,0.3148,1.5334,2.7105,0.5279,2.7807,1.4923,1.0829,1.3623,2.3211,2.0498,0.2727,1.9089,5.2777,1.3125,0,Benign
3.8516,16570756.6025,1.938,2.6176,4.8372,1.6171,1.0139,0.3442,2.3644,2.8372,2.2253,1.7392,0.9402,1.4998,0.9936,3.2861,2.7944,2.9109,0.8962,5.6049,1.926,0,Benign
1.4443,3603082.3706,1.0004,3.6113,0.9329,3.1063,3.0652,1.6153,1.3376,0.9942,0.1501,0.9494,2.5076,0.924,0.7534,1.1893,1.0878,2.3159,3.8914,4.7281,0.9264,0,Benign
0.5852,629336.5185,0.7838,4.8374,1.3482,0.5138,3.1396,1.8374,1.5551,1.4549,1.1546,7.0469,2.4663,1.3432,1.718,0.3556,3.2622,2.027,1.811,5.0711,1.1117,0,Benign
0.8076,10181.8719,1.0955,0.0646,2.2534,1.1968,1.3374,0.196,1.4711,2.187,3.2458,0.4983,1.7971,0.7674,1.8631,1.2829,2.4452,0.9068,0.485,5.1073,2.4985,0,Benign
15.5748,28826570.8653,1.1273,1.3686,3.2672,0.8529,5.1732,0.8785,3.2503,0.5961,3.6027,3.6157,2.1837,3.6678,1.1275,1.1842,0.9245,1.1355,2.9551,4.6232,1.8725,0,Benign
1.0703,11938460.0591,1.7025,2.6824,2.2916,4.6619,0.531,1.143,3.0644,10.1498,1.5976,1.2095,7.2586,1.9526,1.0897,0.8779,3.4427,3.2628,3.6879,5.2589,0.918,0,Benign
