files_created_sec,files_deleted_sec,files_modified_sec,files_renamed_sec,bytes_written_sec,bytes_read_sec,write_entropy_mean,file_extension_change_rate,access_sensitive_dir_rate,mass_deletion_indicator,encryption_ratio,shadow_copy_access_rate,mft_anomaly_score,symlink_creation_rate,alternate_data_stream_writes,macro_execution_indicators,high_freq_read_write_ratio,temp_folder_exec_rate,system32_modification_rate,Label,Attack_Type
0.4342,0.2472,1.4372,0.0182,0.6587,2.1037,3.0972,0.2525,3.374,0.1909,1.6921,1.3028,5.8331,5.417,0.2851,0.5792,0.4916,1.5802,1.2056,0,Benign
1.1119,0.9927,0.631,1.5137,0.2543,0.2663,4.9939,0.23,0.2598,0.3781,0.3045,0.7587,2.0567,0.3009,1.8261,2.9255,0.9042,9.3022,0.3085,1,FilelessStager
3.3517,196.6066,1.0357,1.0307,0.1235,0.2615,2.4026,1.2391,1.0324,8.2547,0.5466,0.0682,8.3187,0.3449,1.6545,0.6854,0.5387,1.4749,0.694,1,Wiper
2.5967,2.9116,0.6188,0.0827,0.9678,0.1681,7.2681,0.1916,0.8898,6.3,0.3107,2.2187,0.2887,5.8324,2.0885,1.4508,0.198,0.4163,1.3031,1,ZeroDay_FileDrop
0.2453,0.1382,0.8293,2.5294,0.2487,0.5043,2.2543,1.4189,1.7386,3.3932,0.5668,3.2362,0.3621,0.2056,2.7886,1.5209,0.5409,0.6123,0.1909,0,Benign
1.0364,0.535,1.6129,0.1479,0.161,0.7345,3.8328,0.307,0.2071,1.3533,0.7053,0.0765,0.4025,0.1157,0.2459,1.0557,0.9973,0.6294,0.0756,0,Benign
1.7791,0.0492,0.6706,0.1853,0.0064,0.5732,3.6366,0.5057,0.7701,0.4913,0.7617,1.3328,0.578,0.5026,2.4219,0.9054,0.5071,1.2561,0.0273,0,Benign
0.8014,0.5681,4.0784,0.1185,0.0206,0.053,2.0485,0.5038,2.5395,1.2477,0.3209,0.8604,0.4357,0.8268,0.1439,0.3117,0.3973,0.6972,0.1078,0,Benign
0.1092,0.7849,1.501,1.0488,0.3863,0.6639,3.4567,0.1183,3.2295,0.3838,0.0684,0.332,0.8044,0.5572,0.456,0.1988,0.7331,0.7866,2.1795,0,Benign
1.5146,0.2073,0.551,0.8376,0.1469,25.326,2.9372,1.8985,1.339,0.162,0.1148,0.2645,0.9079,1.4232,2.4893,1.7251,6.4164,2.0353,0.0554,1,DataExfiltration
0.2343,3.3524,1.2022,2.9204,0.0011,0.4475,3.7882,1.1059,0.5208,0.0005,1.0617,0.5218,0.1002,0.2099,1.8231,0.6447,0.2971,0.3614,0.9782,0,Benign
2.124,0.1135,3.4456,1.944,1.0972,1.2046,3.9097,0.128,0.8171,2.4033,0.2332,0.5194,0.5388,1.2651,2.4773,1.6631,0.5832,3.0645,0.2539,0,Benign
0.3942,1.607,2.0204,0.1404,3.1484,0.2831,1.9815,0.4018,64.5715,0.1754,1.761,0.1173,1.7435,0.0737,3.9023,2.6701,0.3396,1.5224,7.9856,1,Persistence_Files
1.2151,1.219,0.4604,2.1578,1.1295,0.2283,3.6912,6.0634,0.0725,0.4475,0.0162,0.5142,1.1181,0.1779,1.2935,0.1545,0.4503,3.1522,3.9001,0,Benign
0.833,0.064,0.636,1.655,1.9233,0.677,4.643,3.4068,0.4625,0.4878,2.2924,1.6201,1.0767,2.1957,0.0678,0.6354,0.6364,1.8807,0.464,0,Benign
1.8148,1.6134,0.6012,0.7091,0.0153,0.5964,4.3187,0.6104,5.6806,1.5238,0.9477,2.0188,4.1237,1.3998,0.6543,0.057,0.7534,0.1137,1.6138,0,Benign
1.5919,0.436,0.3356,2.1208,1.2473,0.9282,2.778,0.0821,0.6028,1.3786,0.4232,0.1675,3.0257,0.8666,3.8157,1.0606,0.1747,0.29,6.4825,0,Benign
1.061,0.6246,0.9501,0.2188,0.2221,0.1374,4.4575,0.9127,0.1393,0.965,0.3784,6.1823,2.2071,3.9182,2.4422,3.377,0.2349,6.392,2.9411,1,FilelessStager
0.6561,1.084,1.9167,0.6005,0.4991,0.1683,4.0823,1.3456,0.3763,1.5897,0.5751,0.5371,0.5381,2.7079,2.0557,0.0503,0.9948,2.153,0.9184,0,Benign
0.6092,1.8395,0.519,0.8134,0.0254,0.014,3.0851,0.4619,2.5845,1.5783,0.4378,0.5378,1.4275,3.856,0.6694,1.7761,0.2868,0.2042,0.3317,0,Benign
0.8625,0.0218,0.082,0.0081,0.7559,0.1234,3.8488,0.8513,0.6279,0.2876,0.6912,1.9101,0.1842,0.1468,0.57,1.7886,0.8764,0.4688,0.4984,0,Benign
1.1369,0.5282,0.9019,2.0613,1.1976,0.7223,3.9416,1.0559,0.6238,1.1896,0.5772,0.1489,0.0505,0.2835,3.9224,5.5279,0.8105,10.1857,0.2164,1,FilelessStager
1.1401,1.1088,0.0466,0.0239,0.232,1.3344,3.8545,0.2174,0.4345,2.6488,3.1559,0.4141,2.7059,2.5293,1.6982,0.3881,0.2155,1.1056,0.3354,0,Benign
1.9192,0.9689,1.1852,1.6075,0.0488,44.8429,2.5433,1.3602,1.0245,0.3707,1.1723,0.1077,0.1112,0.597,0.0753,1.6484,2.5596,3.1147,1.0995,1,DataExfiltration
0.1324,1.0289,0.7473,0.2981,1.7761,0.3017,4.2006,1.1713,3.1757,0.2199,1.1989,0.0089,0.3433,0.1638,0.5278,1.2772,0.3976,0.0304,0.9834,0,Benign
0.2709,28.9597,0.252,0.1259,0.6849,0.0679,2.7861,2.2881,4.4281,13.1773,0.1681,0.2272,6.1138,0.8335,0.0098,0.0341,0.7723,0.3547,0.3599,1,Wiper
0.4478,0.1239,0.3358,0.8508,1.1035,1.8,5.2221,0.0923,1.0142,0.6324,0.9851,1.6192,0.4681,0.8645,0.343,0.9002,0.6578,0.9008,0.4955,0,Benign
0.7124,0.0307,0.5785,1.0662,0.1522,0.4005,3.7302,0.7657,0.1703,0.3497,0.8092,0.6229,0.3159,2.5968,0.4927,0.4876,0.4132,1.4746,0.277,0,Benign
2.681,0.1842,0.6284,0.2469,3.2351,0.4693,2.5207,1.4309,1.9576,0.1313,0.7471,0.0349,1.3727,2.6721,0.5343,0.5827,0.4228,2.0726,1.6685,0,Benign
0.4763,0.0453,2.4623,2.7408,0.7988,0.9131,3.1591,2.2501,1.1047,2.2231,0.354,0.4643,0.1304,1.1083,0.7694,0.0459,0.2786,0.556,0.9339,0,Benign
0.0511,42.9334,0.3515,0.1706,3.2681,0.445,3.2371,0.0598,0.7625,7.7189,0.5211,1.3395,7.2871,0.4151,0.6849,1.2202,0.6903,0.9753,1.559,1,Wiper
0.3651,0.5101,0.0605,0.1673,1.8787,0.5482,4.0145,0.282,0.1368,0.6969,0.505,0.5621,2.7897,0.0213,3.6654,4.5637,0.4524,14.5662,3.1126,1,Malicious_Macro
0.0066,1.1,0.0025,0.4007,2.2278,0.433,3.2966,0.309,0.463,1.0903,1.658,0.2612,0.4498,1.1532,2.2945,0.8417,0.9108,1.0412,0.0823,0,Benign
0.0225,2.6796,0.9979,0.8805,0.334,0.4649,4.0779,1.9738,0.7055,0.5896,0.3564,1.1646,3.4843,1.4056,3.6304,6.9948,0.1586,5.752,0.5635,1,FilelessStager
0.3373,0.0413,0.1147,1.0179,0.3033,0.275,3.6703,0.4091,2.1271,0.33,1.0357,2.9432,0.9224,0.951,0.9431,1.0229,0.244,0.9398,0.5224,0,Benign
1.4362,1.9454,0.7281,0.2383,1.371,0.4397,3.4,0.204,1.686,1.2209,0.1204,2.2271,2.095,3.8358,0.164,2.2004,0.6199,1.1516,0.3208,0,Benign
1.4425,0.0979,0.1551,0.3383,0.1915,0.1044,2.029,1.77,0.2821,1.4466,1.8403,0.873,1.1988,0.497,1.3788,0.2165,0.5594,0.3252,0.1563,0,Benign
0.6825,0.5585,0.5598,0.2095,0.704,1.5254,4.3881,1.4239,1.8968,0.7959,1.1058,1.0475,0.528,4.929,0.2161,1.23,0.7549,3.3038,0.0681,0,Benign
1.2395,3.5886,0.5821,0.0365,0.1321,0.0901,4.1521,3.231,0.2336,1.1558,0.234,1.2495,0.2934,0.8825,0.8962,0.702,0.1011,3.0421,1.5323,0,Benign
1.1295,0.2644,0.1329,0.0592,0.2415,0.3177,3.589,0.2646,12.8692,0.0374,0.7397,0.1637,0.3699,0.8919,3.5071,0.2566,0.5264,4.7647,3.899,1,Persistence_Files
4.3839,9.6754,0.2777,3.8367,0.307,0.1371,4.0462,0.275,0.0102,8.1183,1.1025,0.0492,7.5462,2.4143,1.9519,0.2748,0.4946,0.4235,5.8161,1,Wiper
0.8159,1.4487,0.908,1.768,2.2754,0.1634,4.3019,0.2051,0.0503,1.739,0.6274,1.4427,0.7526,0.0477,0.2838,0.2888,0.6803,1.3125,0.0939,0,Benign
0.1247,0.9885,0.2622,1.5483,0.579,0.7577,3.565,0.458,2.6589,0.3236,0.3893,0.5873,0.6805,0.2768,0.1317,3.3888,0.4337,0.9037,0.9254,0,Benign
0.4687,1.8632,0.6716,1.3843,0.8804,0.4846,2.6474,0.4492,0.2948,0.646,0.0202,1.2601,1.3679,1.1178,0.0034,0.0098,0.793,0.0841,0.0447,0,Benign
0.1688,1.0164,1.3554,20.562,0.1295,0.0809,7.8985,4.8624,0.4663,0.6667,1.678,3.3857,3.2484,2.6953,2.077,0.1408,0.2624,1.376,5.1556,1,Ransomware
1.2911,0.5697,0.5366,0.7672,0.7434,1.6264,3.7641,3.1325,7.4951,0.5013,0.0306,2.0595,0.905,0.0126,0.0508,0.234,0.357,0.2853,0.4078,0,Benign
0.575,0.6432,1.4578,1.5897,0.4063,0.825,3.5273,1.8821,0.9176,0.1724,0.065,1.1358,0.3477,2.8193,0.5215,0.1767,0.9817,1.3848,0.3456,0,Benign
1.1049,0.0195,0.1134,0.0596,0.0892,0.0581,3.2255,0.4593,0.417,0.2137,1.2512,0.6788,0.0255,0.7994,0.1442,0.2378,0.2863,1.7588,0.2167,0,Benign
0.322,1.5684,1.4418,0.3005,1.1029,0.3854,3.1401,0.0418,2.2492,1.0945,0.7112,1.4414,3.2116,0.3493,0.4627,0.3533,0.5232,0.3368,2.8853,0,Benign
1.4862,3.5492,1.0368,2.1087,0.0542,0.9404,3.4617,1.1141,0.4036,0.5588,0.3285,0.2201,0.0387,2.9042,0.1908,0.1291,0.8546,0.3358,0.8793,0,Benign
0.0821,0.4273,26.5269,8.6316,0.1703,0.7021,7.9437,8.3495,0.8454,0.1,3.0539,6.3779,1.3777,2.0277,0.5439,3.8614,0.244,0.4993,0.7731,1,Ransomware
0.5177,0.4521,1.8994,0.4603,0.1216,1.5173,3.7892,0.1125,1.1792,3.2716,0.7259,0.2579,0.0528,0.74,0.0935,0.8598,0.8496,1.7753,0.0545,0,Benign
0.4049,1.0366,7.0919,1.636,2.0956,0.5086,7.7495,8.2004,1.1437,5.7053,1.3916,3.2408,0.4016,0.0513,0.8371,0.4733,0.6278,0.0405,1.7419,1,Ransomware
0.5215,0.4739,0.1188,0.2757,0.7804,0.0271,2.5909,0.9679,0.0688,3.3054,2.3889,0.0405,0.6914,0.045,0.1864,0.0975,0.658,1.7552,0.3556,0,Benign
0.3923,0.4075,0.8277,0.0094,0.9333,1.5444,4.5165,1.0117,2.2293,0.8962,0.2224,0.2153,1.0683,2.9431,1.2042,1.0389,0.3857,1.0446,0.0639,0,Benign
2.0649,0.1702,0.1327,1.2524,1.1194,0.0846,3.1955,1.5475,0.2535,0.3259,0.3365,1.3876,0.5797,1.2497,0.2354,0.0931,0.9299,0.491,1.4243,0,Benign
1.7673,0.0762,1.6487,1.5608,3.4217,1.1505,3.4883,0.3993,2.7416,0.0632,0.0664,2.5876,0.12,1.9555,0.4934,0.1918,0.1096,0.4924,0.2279,0,Benign
0.0662,0.8582,0.4465,1.1194,0.806,0.1875,4.1521,1.3375,0.3168,0.2611,0.1239,0.7146,0.0709,0.215,0.7678,1.2455,0.1359,3.1663,0.1201,0,Benign
0.6617,0.4909,0.7298,2.0706,1.2197,4.0258,3.5581,1.7923,1.1936,1.2844,0.6155,0.0626,1.1128,0.8513,0.276,1.4057,0.867,0.3617,0.5533,0,Benign
1.1428,0.0315,0.5714,0.4547,0.3507,0.622,3.5915,0.1857,0.7366,0.2614,0.4415,0.207,0.8333,0.1414,0.3222,1.4636,0.43,0.9989,1.2587,0,Benign
12.4856,0.2328,0.4875,0.9133,2.2803,0.2533,6.9329,2.7789,0.8673,1.8324,2.6368,1.4063,0.7885,5.6576,0.0753,0.435,0.7829,2.955,1.932,1,ZeroDay_FileDrop
0.1148,0.3874,0.0378,2.617,0.9905,0.3373,4.1296,0.8807,0.3437,1.1094,0.191,1.7061,0.0237,1.5298,3.9346,3.4691,0.2597,8.1706,2.3508,1,Malicious_Macro
0.8388,0.3725,1.444,0.4473,1.665,0.6947,1.9756,0.2094,1.7379,1.6268,0.1968,0.4196,1.9241,0.1402,1.7701,1.6134,0.3534,0.0223,0.2772,0,Benign
0.4134,1.1669,0.7386,0.7313,3.2001,210.3286,3.0603,0.1206,0.4455,0.3658,0.047,0.2538,3.8946,1.7448,0.0423,0.6285,7.8111,0.5052,0.5128,1,DataExfiltration
0.108,0.7541,0.4143,1.3162,1.0317,1.9775,3.2159,1.2974,0.6808,0.1875,1.3983,0.9456,0.8384,0.4339,1.1864,0.0092,0.1218,0.7984,2.1521,0,Benign
8.6384,2.0128,0.8239,1.0216,9.8789,3.7082,6.8831,0.0213,0.7587,1.2379,4.4095,0.0221,2.8092,3.3973,0.311,0.1476,0.7137,0.2957,1.1032,1,ZeroDay_FileDrop
0.4707,0.4111,0.0323,0.1533,0.0535,0.9868,2.5449,2.2584,1.0698,0.1757,0.1772,0.9858,0.5825,0.0986,0.2022,0.2431,0.4093,2.609,0.5177,0,Benign
0.9137,0.5631,1.736,5.5281,0.3274,1.4713,5.3453,1.103,1.0161,2.4025,1.078,0.94,2.2596,0.9043,0.0607,0.0804,0.2868,2.2122,0.0443,0,Benign
0.5768,0.0269,1.8745,2.0248,0.0484,0.255,5.0348,0.5442,1.1163,0.983,2.649,1.2148,0.047,0.681,1.926,0.2468,0.7142,1.1548,1.0873,0,Benign
1.5153,0.5009,0.1888,2.2428,0.6328,1.2372,4.3599,0.8521,0.1075,0.2591,0.0696,0.0318,2.0131,0.4139,0.1386,1.8488,0.3375,1.4285,1.2463,0,Benign
1.5245,0.4171,0.7255,0.1083,0.0096,0.3211,4.3572,0.315,13.1141,1.4698,0.7591,2.484,0.82,1.6339,4.8708,3.4717,0.8934,0.7445,7.2438,1,Persistence_Files
0.272,0.1691,0.2968,0.5399,3.519,11.1952,4.3285,0.9062,1.6964,0.0065,1.5016,0.6527,0.1388,0.3681,1.095,1.1928,7.8693,1.8975,2.5627,1,DataExfiltration
1.6896,3.3078,1.3946,0.4905,1.5191,0.4539,4.7302,0.8129,0.0282,0.1503,1.7644,1.577,1.5147,2.4126,0.9509,3.7096,0.8269,0.8773,0.761,0,Benign
0.4319,0.823,1.7721,1.6234,0.5537,1.8529,3.253,0.5885,0.3284,2.0679,1.132,0.8851,2.1806,0.3083,1.1672,4.6391,0.5088,1.1921,0.0584,0,Benign
0.0936,1.0492,25.152,2.0529,2.708,0.0477,7.8264,8.8964,0.0631,2.1169,3.0043,4.7724,0.2036,0.6767,1.9656,2.0127,0.2622,0.5542,1.2881,1,Ransomware
0.285,0.7742,2.6849,0.2512,0.0001,0.4892,3.6617,0.7331,0.5081,1.1521,6.9019,0.2041,2.4176,3.4641,0.0147,1.3151,0.4935,0.6241,1.8204,0,Benign
0.3234,0.6618,0.4923,0.6387,2.4327,1.7549,3.905,1.9223,0.4372,0.1264,0.1719,0.4045,0.3989,1.0777,0.3147,0.2117,0.5764,0.5109,0.1505,0,Benign
0.4733,0.2689,0.1465,2.1351,2.5352,3.1037,2.9699,0.288,1.2237,0.4109,2.9019,1.512,0.2571,0.3107,0.1934,1.1996,0.4435,0.6313,0.0778,0,Benign
0.016,0.1817,0.6698,1.9713,2.5124,1.516,2.6713,0.2847,2.5615,3.1984,1.1905,0.262,1.8507,0.0604,1.5999,2.0411,0.1205,1.7843,1.2592,0,Benign
2.6127,0.8115,0.6468,0.7522,0.6177,1.0175,4.1829,0.5504,0.1968,0.8367,0.2592,1.7265,0.2053,0.5284,0.2631,0.1907,0.5955,0.2679,0.538,0,Benign
2.3055,0.2028,0.1355,1.3729,0.0819,0.2617,3.9507,1.7326,0.281,2.7846,0.1875,0.6161,1.6293,0.205,0.0916,0.6008,0.9098,0.2492,0.3098,0,Benign
0.9607,3.2297,2.3326,1.3591,0.7588,0.3639,3.6943,0.6221,0.245,0.9772,0.496,0.1931,0.0703,1.9819,1.6661,0.9013,0.4291,0.3387,0.4578,0,Benign
0.1323,0.5817,0.261,1.17,3.125,0.3974,4.2483,0.2863,2.9837,1.7304,0.8424,0.5817,1.0718,1.5499,7.5143,1.5714,0.804,0.0319,0.7463,0,Benign
4.0376,1.298,0.6781,0.205,1.6567,0.0586,2.5305,0.928,2.2425,1.1412,0.2323,0.0263,0.996,3.5442,0.7103,0.1766,0.9479,0.6795,0.0323,0,Benign
0.4918,0.3553,2.2533,0.2478,0.1791,1.4755,3.5331,1.0741,0.22,0.3652,0.0174,0.2672,3.3433,0.8275,2.9563,5.9395,0.9021,8.4236,0.3658,1,FilelessStager
1.8611,1.8214,0.6682,0.1844,0.5551,0.0609,4.5589,5.6394,0.1861,0.2011,0.1009,2.5793,2.4242,0.1523,1.2208,0.2743,0.9606,1.6796,0.1516,0,Benign
2.6129,2.0843,1.8432,0.1696,1.6061,0.0605,2.8636,1.1261,4.7804,1.8738,1.3228,3.2514,0.827,0.088,0.168,1.2923,0.4919,0.8904,2.1974,0,Benign
0.4328,0.2874,1.5574,0.1203,0.2555,1.2816,3.0146,3.9564,0.6435,1.9886,2.6108,0.5792,0.8413,0.3628,1.5996,0.1505,0.5043,0.0983,0.7404,0,Benign
0.0522,2.9424,0.6456,0.3693,1.6236,0.0858,2.2603,0.1917,0.3619,1.1328,0.9672,2.7645,1.2669,0.6829,1.6557,0.1046,0.2766,0.3123,2.0886,0,Benign
0.5441,1.5719,0.6845,0.0235,0.4583,1.0137,4.7208,2.0574,1.5069,0.2895,0.7754,1.8908,0.5647,0.9554,0.3946,0.2244,0.2055,2.3161,1.0176,0,Benign
0.012,3.0223,0.4823,2.0348,3.353,3.4741,2.7579,2.0141,0.1817,0.1625,1.1578,1.4494,1.2131,2.0688,1.1462,0.48,0.7936,0.5345,1.7239,0,Benign
0.0535,1.2505,0.2928,2.068,1.4755,0.4034,4.3299,0.1858,0.3101,0.3527,0.4226,0.1089,0.1619,2.3026,1.8716,0.3599,0.6604,2.7688,0.0823,0,Benign
2.2355,0.2993,0.783,1.5976,1.1944,1.1266,2.9414,1.6663,2.1028,1.0809,0.5976,1.4035,0.2714,0.5217,3.0222,0.1042,0.5438,0.4277,0.2363,0,Benign
0.5875,2.2177,0.3945,0.396,0.4167,0.2938,3.3366,0.5308,0.2138,1.1652,0.4255,1.0169,0.9093,0.1045,0.5899,0.5469,0.1893,2.1027,0.1433,0,Benign
0.7295,0.6196,0.0367,0.0016,0.7857,1.6096,3.2451,1.6581,2.5191,1.0447,0.0298,0.0716,0.3149,0.632,0.2667,0.0228,0.3021,0.0354,0.8602,0,Benign
1.0229,4.4969,0.4813,0.2098,1.2291,0.01,2.9899,1.2614,0.0464,4.2973,0.2037,0.8547,2.0943,1.0315,0.2041,1.017,0.6258,0.1476,0.0113,0,Benign
0.8453,1.4077,2.9604,2.3486,0.6205,2.2737,3.3781,1.8353,0.3888,0.4109,2.9731,0.5027,0.7294,0.2885,0.1073,0.0216,0.3851,0.0452,1.2384,0,Benign
1.5902,0.5338,0.501,0.8029,0.0204,0.9125,3.5747,0.494,0.448,0.0075,1.456,0.0087,0.2602,1.713,0.5376,0.0274,0.3637,0.0233,0.2144,0,Benign
0.5246,2.2847,1.6577,0.6262,0.3146,0.0604,3.0035,2.9622,0.0536,0.1047,2.2787,0.0446,0.2737,0.2714,0.736,1.9983,0.3014,0.0513,1.3411,0,Benign
0.3703,0.1983,3.0496,1.1458,1.4084,4.6784,4.9099,0.4416,3.5315,0.4511,0.2036,1.3972,0.0695,3.1103,0.6858,0.4582,0.4673,0.0858,0.5568,0,Benign
0.2637,0.6661,0.6439,1.2476,0.3122,1.1711,3.5309,0.7958,4.2862,0.0115,0.3665,0.1963,1.2823,0.8255,0.7259,1.3664,0.8794,1.3045,0.2457,0,Benign
0.0209,0.7369,0.5526,3.6855,0.4435,0.6199,3.5828,2.3545,1.1744,1.2942,1.1907,0.6249,0.1859,0.7915,1.1869,1.2311,0.2421,0.7919,0.3686,0,Benign
5.4213,0.1516,0.0361,2.8109,0.2455,0.2176,6.53,1.0759,0.6002,0.0359,0.2519,0.3751,2.2182,4.1414,0.4921,0.9976,0.2851,0.3567,0.0682,1,ZeroDay_FileDrop
0.1174,0.0583,0.4033,0.2615,2.2389,0.0228,4.4135,0.2427,1.2955,1.1778,1.2111,1.7741,1.1787,0.0143,0.2989,0.633,0.9763,3.1508,6.3875,0,Benign
2.2103,0.7236,0.6102,0.1349,0.5795,0.1912,3.3511,1.1902,0.304,0.895,0.7018,1.0235,1.1856,0.1099,0.0643,0.1433,0.4977,0.1742,0.1358,0,Benign
0.3813,0.4123,0.3844,0.6517,0.8864,2.8052,2.8011,0.6077,16.7001,0.6489,1.4177,1.4051,1.6032,2.4415,2.6927,0.5987,0.9251,0.6818,6.1508,1,Persistence_Files
0.9042,2.1417,1.0857,0.8116,2.0649,1.2988,3.8628,0.0731,1.2727,1.23,0.5177,0.4289,0.5813,0.1963,1.9472,2.549,0.8427,3.4701,0.3789,0,Benign
0.1046,0.9846,0.4014,2.9476,0.3561,0.2251,3.2715,0.4056,3.474,1.0076,2.2852,0.6278,0.9497,0.1378,0.1161,1.1637,0.9801,1.6302,0.3742,0,Benign
0.2321,1.3445,3.2119,0.1394,0.2746,0.8021,4.3419,2.8522,0.9059,0.2849,0.5656,3.0068,0.0438,0.0905,0.5454,2.2546,0.9028,0.2835,1.2295,0,Benign
0.1424,0.0057,0.2181,1.0788,0.779,0.1583,4.3311,0.0825,1.8425,0.5337,2.1372,1.4524,3.3721,0.2205,4.2117,0.3534,0.808,0.4681,1.711,0,Benign
1.6539,1.2728,0.8197,2.9111,0.0027,1.1817,5.1728,0.7302,0.8152,0.4688,1.2648,0.8085,0.065,1.0508,0.0866,1.2202,0.2553,0.0231,1.0483,0,Benign
0.9429,1.7239,0.8062,2.0792,0.1791,0.1012,3.4602,0.111,0.5228,3.6436,2.6784,2.0078,1.2559,0.6663,0.851,0.0263,0.3982,0.9368,0.3782,0,Benign
0.8613,3.1059,1.7338,0.1523,0.2189,2.1973,1.6108,0.0411,1.5412,1.7509,3.1163,1.5843,0.5628,3.4009,0.5845,0.0167,0.9428,0.2658,0.5759,0,Benign
2.4837,5.8248,0.0207,0.9471,1.7557,0.2877,1.5599,3.2753,0.2372,10.9166,1.362,0.9307,7.1936,0.0055,0.8791,2.2834,0.157,0.1733,0.2802,1,Wiper
0.6965,2.4826,0.7558,1.0435,1.0051,0.4003,2.8681,0.8032,1.2612,0.7385,1.0636,0.1255,0.9007,0.041,0.4925,0.4035,0.673,2.0056,0.0018,0,Benign
1.6282,2.0071,0.9599,0.2178,0.7285,0.9265,2.2032,2.0181,0.1361,0.946,0.5717,2.0937,1.9858,0.2142,0.8716,2.6602,0.5137,0.6312,2.0355,0,Benign
1.1398,0.3872,0.5917,0.2571,0.4332,0.9056,3.0482,0.3458,2.512,2.2105,1.3152,1.2832,0.2406,0.4055,5.6482,0.4372,0.9325,1.8919,9.3624,1,Persistence_Files
0.5306,0.1491,0.584,0.0563,2.3495,0.8318,3.08,0.4513,0.5396,0.5927,0.0382,0.2992,0.0951,0.2104,0.2494,0.5953,0.5209,0.7343,2.9732,0,Benign
0.5704,1.7499,0.0495,0.4961,0.9568,0.9913,3.1116,0.9992,1.7587,1.2085,1.0444,1.7931,0.3202,0.3363,0.5068,2.0219,0.9478,0.4103,0.4602,0,Benign
3.464,2.3679,0.36,0.8294,1.4013,1.9251,3.8879,0.043,1.5765,0.3528,0.6655,2.3333,0.2012,1.755,0.9651,0.8075,0.7391,0.2403,0.6298,0,Benign
3.2807,2.1529,0.1201,0.1967,0.3498,0.0903,3.955,0.225,0.1247,3.2565,1.9246,1.0336,0.0338,0.0484,0.7616,1.0017,0.4347,0.265,0.2499,0,Benign
0.6977,0.0842,0.1283,0.8456,0.7217,2.1494,4.6017,1.6603,0.3181,0.5106,0.2415,0.125,1.8611,0.1554,0.0741,0.6075,0.8949,2.4119,0.1068,0,Benign
1.8757,0.1361,0.8538,0.7542,0.2858,0.2179,5.5694,1.25,0.8116,0.2055,0.5274,0.5746,0.9957,2.9636,0.0316,0.9026,0.6849,3.75,3.5694,0,Benign
0.7717,0.3959,1.9269,2.6824,0.6009,0.6384,4.8452,0.7017,0.1691,0.4015,0.2488,0.1947,3.545,0.1774,1.212,1.9043,0.5633,2.2412,0.3727,0,Benign
1.0605,5.2496,0.2907,0.9327,0.7402,0.1533,3.6486,0.5786,0.3085,0.4032,0.254,0.5628,1.5241,0.1964,0.7342,0.7074,0.6471,0.8578,1.288,0,Benign
1.3698,0.7747,1.4859,0.1905,0.9442,0.1275,3.5081,3.0359,1.0104,0.1639,0.4914,0.6976,1.0417,2.832,0.7342,6.1194,0.1337,0.0547,0.964,0,Benign
0.4463,0.1294,0.1727,1.9362,0.1621,0.0379,2.5891,2.5053,0.4395,0.1274,0.7982,0.9567,1.1911,0.1741,0.2222,1.3654,0.4569,0.8959,0.5775,0,Benign
0.2712,0.9929,1.6223,4.9243,0.3675,1.6897,1.8677,2.436,0.6104,0.8778,3.2768,0.4188,0.3784,0.6731,2.8196,2.0228,0.5052,0.2707,0.3973,0,Benign
21.8762,0.4151,4.8081,0.7737,1.5232,0.6019,6.7073,1.1018,0.6107,0.3299,0.8443,0.0397,0.4151,6.6061,0.9027,4.0496,0.5859,1.243,0.1557,1,ZeroDay_FileDrop
0.8261,0.6688,4.7868,1.3278,0.7687,0.4949,4.8098,0.6914,1.321,1.2131,2.8713,1.4517,0.3261,0.2896,0.0225,2.6081,0.4927,0.0017,0.9717,0,Benign
1.7141,1.6017,1.6578,1.4471,0.9659,0.3837,1.3739,0.1788,0.4279,1.2018,0.3154,0.097,3.5676,0.0783,1.2327,2.6429,0.1046,0.8312,0.9754,0,Benign
0.6714,2.5996,0.3115,1.9805,0.2218,0.4633,1.6904,1.9003,0.3528,4.3966,2.3976,0.0052,1.8629,0.3492,1.2014,0.203,0.1192,0.7913,1.0168,0,Benign
0.0994,0.759,2.0276,0.4076,0.2872,0.9226,3.1941,2.401,0.3409,0.8044,1.0528,0.1519,0.3983,1.0783,0.7083,0.7941,0.1659,1.6443,0.3216,0,Benign
0.3893,0.2577,0.0715,1.1542,2.981,0.102,3.1443,0.2877,0.4813,1.2371,3.2469,0.9372,0.8172,0.3755,0.0589,0.9228,0.2605,1.0142,1.677,0,Benign
0.3434,0.1759,0.7635,0.1035,0.7556,0.36,2.572,0.282,1.4786,0.0234,1.4312,3.3827,0.1538,1.3736,1.4947,0.5367,0.3859,0.6375,1.2942,0,Benign
0.3939,0.6803,1.4091,2.2916,1.1783,0.989,3.3053,0.8811,0.3842,0.1418,0.4982,2.0653,4.657,1.2294,0.434,0.0464,0.4887,1.0312,1.9345,0,Benign
2.5385,0.4947,1.9132,1.7167,0.5476,1.4635,4.2145,4.9737,18.6621,1.6347,0.698,1.8264,1.1468,1.1521,2.2996,0.0437,0.3245,1.2381,2.5291,1,Persistence_Files
